bhk,type,area,price,status,age,latitude,longitude
3,0.2,1130,1.85,1,0.5,19.228917,72.971693
3,0.2,1750,3.25,1,0.5,19.228917,72.971693
2,0.2,1000,1.65,1,0.5,19.228917,72.971693
2,0.2,1000,1.65,1,0.5,19.228917,72.971693
3,0.2,1550,1.85,1,0.5,19.2443237,72.968872
3,0.2,1964,2.5,1,0.5,19.1121358,72.8589726
6,0.2,4500,10.0,1,0.5,19.228917,72.971693
4,0.2,2036,4.5,1,0.5,19.260522,72.986107
3,0.2,1350,2.4,1,1.0,19.2069074,72.8501902
3,0.2,1450,3.45,1,0.5,19.1488739,72.82572
2,0.2,1025,1.55,1,0.5,19.2281973,72.9670735
4,0.2,2036,3.1,1,0.5,19.260522,72.986107
2,0.2,1025,1.55,1,0.5,19.2281973,72.9670735
1,0.2,680,0.67,1,1.0,19.2802431,72.8840376
3,0.2,1550,1.85,1,0.5,19.2443237,72.968872
3,0.2,1400,1.85,1,0.5,19.2071619,72.9708071
3,0.2,2150,2.7,1,0.5,19.1121358,72.8589726
3,0.2,5200,8.0,1,0.5,19.2620849,72.9675292
1,0.0,450,0.215,1,0.0,18.96904755,72.82118225
2,0.2,1050,0.85,1,0.0,19.49290657,72.8639679
2,0.2,1187,1.45,1,0.5,19.2281973,72.9670735
3,0.2,1650,1.65,1,0.5,19.2281973,72.9670735
2,0.2,1250,1.2,1,0.5,19.2281973,72.9670735
2,0.2,1050,1.15,1,0.5,19.2369819,72.971239
3,0.2,1650,1.65,1,0.5,19.2281973,72.9670735
2,0.2,903,1.89,1,1.0,19.1676731,72.8499316
2,0.2,1050,0.65,1,0.0,19.2855224,72.8746948
6,0.2,4500,10.0,1,0.5,19.228917,72.971693
2,0.2,1020,2.0,0,1.0,18.96904755,72.82118225
1,0.2,716,0.42119999999999996,0,1.0,19.2258704,72.9666246
2,0.2,826,0.8492000000000001,0,1.0,19.2258704,72.9666246
1,0.2,560,0.35,0,1.0,18.96904755,72.82118225
1,0.2,716,0.42119999999999996,0,1.0,19.2258704,72.9666246
2,0.2,826,0.8492000000000001,0,1.0,19.2258704,72.9666246
1,0.2,560,0.35,0,1.0,18.96904755,72.82118225
2,0.2,875,0.435,0,1.0,19.26477725,73.12390285
2,0.2,1180,1.02,0,1.0,18.96904755,72.82118225
3,0.2,1890,2.12,0,1.0,18.96904755,72.82118225
2,0.2,697,0.6535,0,1.0,19.2215607,72.9661429
1,0.2,595,0.413,0,1.0,18.96904755,72.82118225
2,0.2,669,0.975,0,1.0,19.1681064,72.9478388
2,0.2,848,1.44,0,1.0,19.04208946,72.86448669
1,0.2,491,0.22329999999999997,0,1.0,18.96904755,72.82118225
1,0.2,646,0.815,0,1.0,18.96904755,72.82118225
2,0.2,952,1.1,0,1.0,18.96904755,72.82118225
2,0.2,896,1.12,0,1.0,19.209276,72.957791
2,0.2,928,0.74,1,1.0,18.96904755,72.82118225
2,0.2,830,1.1,0,1.0,19.2467722,72.8619309
1,0.2,485,0.35,0,1.0,19.1727352,72.9351022
1,0.2,540,0.34600000000000003,0,1.0,19.2189011,73.07977625
1,0.2,490,0.39299999999999996,0,1.0,19.26437,72.9683164
1,0.2,655,0.8355,0,1.0,19.2597648,72.9657712
1,0.2,630,0.8270000000000001,0,1.0,19.2467722,72.8619309
1,0.2,687,0.325,0,1.0,18.96904755,72.82118225
1,0.2,628,0.8240000000000001,0,1.0,18.96904755,72.82118225
1,0.2,763,0.99,0,1.0,19.2213962,72.9964179
1,0.2,672,0.8231999999999999,0,1.0,19.2025032,72.9632513
1,0.2,550,0.7145,0,1.0,18.96904755,72.82118225
2,0.2,900,0.31,1,0.5,19.17238752,73.02338611
3,0.2,1130,1.85,1,0.5,19.228917,72.971693
3,0.2,1600,3.5,0,1.0,18.96904755,72.82118225
2,0.2,1200,1.95,1,0.0,19.0893722,73.02746875
4,0.2,4200,7.6,1,0.0,19.0203821,72.8494282
1,0.2,557,0.495,1,0.0,19.2828979,72.8720703
1,0.2,440,0.3432,0,1.0,19.2984256,72.8594398
2,0.2,896,0.67,0,1.0,19.21898895,73.08040103
2,0.2,740,1.09,0,1.0,19.15628986,72.93790376
1,0.2,438,0.46,0,1.0,19.2215607,72.9661429
1,0.2,628,0.73,0,1.0,19.2215607,72.9661429
2,0.2,994,1.05,0,1.0,19.2173091,72.9818217
1,0.2,680,0.65,0,1.0,19.2687964,72.9663886
1,0.2,513,0.4521,0,1.0,18.96904755,72.82118225
1,0.2,476,0.33,0,1.0,18.9719108,72.8271495
1,0.2,593,0.97,0,1.0,19.1860961,72.9426879
3,0.2,1525,1.45,1,0.5,19.279674,72.884458
1,0.2,704,1.65,1,0.5,19.1264119,72.82433
2,0.2,840,0.34,1,0.5,19.1483216,72.9318825
1,0.2,730,0.38,1,0.5,18.96904755,72.82118225
4,0.2,2036,4.5,1,0.5,19.260522,72.986107
1,0.2,500,1.25,1,0.0,19.1939086,72.8588867
1,0.2,550,0.55,1,1.0,19.1303126,72.8197715
1,0.2,600,1.07,1,0.0,19.1692164,72.8720633
1,0.2,520,0.2999,0,1.0,18.96904755,72.82118225
1,0.2,660,0.4422,0,0.0,19.05105209,72.91764832
1,0.2,600,0.3699,0,1.0,19.1727352,72.9351022
1,0.2,650,0.5299,0,1.0,19.1896972,72.8450927
1,0.2,600,0.39990000000000003,0,0.0,19.2134547,73.1059916
3,0.2,1650,2.65,1,0.5,18.96904755,72.82118225
3,0.2,1210,1.65,1,0.5,18.96904755,72.82118225
4,0.2,2815,3.75,1,0.5,19.2281973,72.9670735
3,0.2,1650,2.65,1,0.5,18.96904755,72.82118225
3,0.2,1665,2.65,1,0.5,18.96904755,72.82118225
4,0.2,2645,5.5,1,0.5,18.96904755,72.82118225
4,0.2,2200,2.25,1,0.5,19.2281973,72.9670735
2,0.2,765,1.15,0,1.0,19.15500069,72.84999847
1,0.2,609,0.85,0,1.0,19.15500069,72.84999847
1,0.2,745,0.73,0,1.0,18.96904755,72.82118225
2,0.2,1065,1.15,0,1.0,18.96904755,72.82118225
3,0.2,1650,1.6,1,0.5,19.2231925,72.9740024
3,0.2,1902,2.8,1,0.5,19.2863184,72.949602
2,0.2,1050,1.35,1,0.5,19.263535,72.971457
5,0.4,3500,6.0,1,0.0,19.2281973,72.9670735
4,0.2,3600,3.5,1,0.5,19.283367,72.955478
6,0.2,4500,10.0,1,0.5,19.228917,72.971693
3,0.2,1550,1.85,1,0.5,19.2443237,72.968872
2,0.2,1260,1.25,1,0.5,18.96904755,72.82118225
3,0.2,1550,1.85,1,0.5,19.2443237,72.968872
2,0.2,1121,2.8,1,0.5,19.11212158,72.86767578
1,0.2,730,0.35,1,0.5,18.96904755,72.82118225
3,0.2,1554,3.5,1,0.5,19.19120953,72.86055849
2,0.2,663,1.37,0,1.0,18.96904755,72.82118225
3,0.2,1324,2.68,0,1.0,18.96904755,72.82118225
1,0.2,450,0.82,0,1.0,18.96904755,72.82118225
2,0.2,598,1.19,0,1.0,18.96904755,72.82118225
3,0.2,1150,2.34,0,1.0,18.96904755,72.82118225
2,0.2,761,1.55,0,1.0,18.96904755,72.82118225
2,0.2,808,1.64,0,1.0,18.96904755,72.82118225
2,0.2,632,1.3,0,1.0,18.96904755,72.82118225
4,0.2,1686,4.04,0,1.0,18.96904755,72.82118225
3,0.2,944,1.95,0,1.0,18.96904755,72.82118225
3,0.2,991,2.03,0,1.0,18.96904755,72.82118225
4,0.2,1753,3.96,0,1.0,18.96904755,72.82118225
2,0.2,1065,1.05,1,0.5,19.266877,72.971783
3,0.2,1285,2.65,1,0.5,18.96904755,72.82118225
4,0.2,2174,3.4,1,0.5,19.2863184,72.949602
3,0.2,1650,2.45,1,0.5,19.2281973,72.9670735
4,0.2,2036,4.5,1,0.5,19.260522,72.986107
3,0.2,1560,1.65,1,0.0,19.041015,73.076036
2,0.2,1300,1.41,1,0.0,18.96904755,72.82118225
2,0.2,1225,1.1,1,0.5,19.0360311,73.0729009
4,0.2,2036,4.5,1,0.5,19.260522,72.986107
3,0.2,1764,1.65,1,0.5,19.286719,72.95444
3,0.2,1130,1.85,1,0.5,19.228917,72.971693
3,0.2,1550,1.85,1,0.5,19.2443237,72.968872
3,0.2,1764,1.65,1,0.5,19.281502,72.954154
2,0.2,1260,1.25,1,0.5,18.96904755,72.82118225
3,0.2,1640,1.9,1,0.5,19.2224226,72.9888054
3,0.2,1640,1.9,1,0.5,19.2224226,72.9888054
2,0.2,1260,1.25,1,0.5,18.96904755,72.82118225
2,0.2,1260,1.25,1,0.5,18.96904755,72.82118225
3,0.2,1640,1.9,1,0.5,19.2224226,72.9888054
3,0.2,1640,1.9,1,0.5,19.2224226,72.9888054
2,0.2,1065,1.3,1,0.5,18.96904755,72.82118225
3,0.2,1640,1.9,1,0.5,19.2224226,72.9888054
2,0.2,1260,1.25,1,0.5,18.96904755,72.82118225
2,0.2,1260,1.25,1,0.5,18.96904755,72.82118225
3,0.2,1640,1.9,1,0.5,19.2224226,72.9888054
1,0.2,650,0.44,1,0.0,19.232727,72.9672851
2,0.2,935,0.39,1,1.0,19.4405707,72.8239968
2,0.2,935,0.45,1,0.0,19.469403,72.798481
1,0.2,690,0.33,1,1.0,19.456915,72.825644
1,0.2,690,0.33,1,1.0,19.44646263,72.7802124
1,0.2,690,0.31,1,1.0,19.44646263,72.7802124
2,0.2,910,0.4,1,1.0,19.46999931,72.80000305
2,0.2,910,0.37,1,1.0,19.46999931,72.80000305
2,0.2,910,0.4,1,1.0,19.3735056,72.814022
2,0.2,910,0.48,1,1.0,19.456915,72.825644
2,0.2,910,0.36,1,1.0,19.467864,72.79899
1,0.2,690,0.31,1,1.0,19.46999931,72.80000305
1,0.2,560,0.95,1,0.0,19.20801926,72.81999969
1,0.2,650,0.82,1,0.0,19.20801926,72.81999969
4,0.2,2648,4.5,1,0.5,19.2863184,72.949602
2,0.2,1025,1.55,1,0.5,19.2281973,72.9670735
3,0.2,1650,2.65,1,0.5,18.96904755,72.82118225
4,0.2,2100,3.75,1,0.5,19.2281973,72.9670735
2,0.2,936,0.45,1,0.5,19.0892664,72.8403732
3,0.2,1400,0.96,1,0.0,18.98972,73.12609
3,0.2,1400,0.94,1,0.0,18.98972,73.12609
2,0.2,960,0.68,1,0.0,18.98972,73.12609
2,0.2,1400,0.66,1,0.0,18.98972,73.12609
2,0.2,1400,0.66,1,0.0,18.98972,73.12609
2,0.2,960,0.67,1,0.0,18.98972,73.12609
2,0.2,960,0.67,1,0.0,18.98972,73.12609
3,0.2,1400,0.9,1,0.0,18.98972,73.12609
2,0.2,960,0.67,1,0.0,18.98972,73.12609
2,0.2,960,0.75,1,0.0,18.98972,73.12609
2,0.2,960,0.7,1,0.0,18.98972,73.12609
2,0.2,960,0.655,1,0.0,18.98972,73.12609
1,0.2,666,0.47,1,0.0,18.96904755,72.82118225
3,0.2,1495,1.25,1,1.0,19.0782955,72.8293329
1,0.2,745,0.4,1,1.0,19.2445035,73.1229838
1,0.2,692,0.485,1,0.0,18.96904755,72.82118225
1,0.2,410,0.25,0,1.0,19.2134547,73.1059916
1,0.2,686,0.72,1,1.0,19.261576,72.979071
2,0.2,770,0.72,0,1.0,18.96904755,72.82118225
2,0.2,929,0.5799,0,1.0,18.96904755,72.82118225
2,0.2,938,1.12,0,1.0,18.96904755,72.82118225
3,0.2,1192,0.75,1,1.0,18.96904755,72.82118225
3,0.2,1220,1.8,1,0.5,19.20657709,72.9602632
1,0.2,720,0.36,1,0.5,19.0892664,72.8403732
4,0.2,3105,7.25,1,0.5,19.11212158,72.86767578
3,0.2,2150,2.7,1,0.5,18.96904755,72.82118225
3,0.2,1964,2.5,1,0.5,18.96904755,72.82118225
3,0.2,2150,2.7,1,0.5,18.96904755,72.82118225
2,0.2,900,0.32,1,0.5,19.2078993,73.183352
2,0.2,900,0.3,1,0.5,19.17238752,73.02338611
1,0.2,750,0.365,1,0.5,18.96904755,72.82118225
2,0.2,1050,1.25,1,0.0,19.3153116,72.8563656
2,0.2,1050,0.82,1,0.0,19.49290657,72.8639679
1,0.2,720,0.57,1,0.0,19.49290657,72.8639679
2,0.2,1050,1.35,1,0.0,19.2516418,72.8684254
2,0.2,1050,1.22,1,0.0,19.2516418,72.8684254
3,0.2,3800,2.05,1,0.0,19.284824,72.86182
4,0.2,1960,2.65,1,0.5,19.2424926,72.9680786
4,0.2,2648,3.75,1,0.5,19.2863184,72.949602
4,0.2,1960,2.65,1,0.5,19.2424926,72.9680786
3,0.2,1964,2.5,1,0.5,18.96904755,72.82118225
3,0.2,1130,1.85,1,0.5,19.228917,72.971693
3,0.2,2150,2.7,1,0.5,18.96904755,72.82118225
3,0.2,1650,1.65,1,0.5,19.2281973,72.9670735
3,0.2,1735,2.85,1,0.5,19.17482185,72.94217682
1,0.2,600,0.29,0,1.0,19.476596,72.805348
3,0.2,1240,8.0,1,0.0,19.0513898,72.825111
3,0.2,1200,10.0,1,0.0,19.0624028,72.8272569
1,0.2,700,0.58,0,1.0,19.2807137,72.8789432
2,0.2,1100,1.1,1,0.0,19.2064819,72.9581298
2,0.2,940,1.0,1,0.0,19.2064819,72.9581298
3,0.2,1130,1.85,1,0.5,19.228917,72.971693
2,0.2,1000,2.35,1,0.5,19.1428414,72.8243432
2,0.2,790,1.65,1,0.0,19.210416,72.8734584
2,0.2,1080,0.89,0,0.0,18.97606277,73.05229187
3,0.2,1684,1.9,1,0.5,18.96904755,72.82118225
3,0.2,2150,2.7,1,0.5,19.1121358,72.8589726
3,0.2,1710,3.5,1,0.5,19.228917,72.971693
3,0.2,1684,1.9,1,0.5,18.96904755,72.82118225
3,0.2,2150,2.7,1,0.5,19.1121358,72.8589726
2,0.2,1050,1.35,1,0.5,19.263535,72.971457
1,0.2,799,0.429,1,1.0,18.96904755,72.82118225
1,0.2,885,0.47259999999999996,1,1.0,18.96904755,72.82118225
2,0.2,1079,0.6498999999999999,1,1.0,18.96904755,72.82118225
2,0.2,833,0.51,0,1.0,19.186481,73.068932
1,0.2,799,0.42700000000000005,0,1.0,18.96904755,72.82118225
1,0.2,759,0.4571,0,1.0,19.1744355,72.9389305
1,0.2,905,0.442,0,1.0,19.168948,73.111617
2,0.2,1075,0.6915,0,1.0,18.96904755,72.82118225
2,0.2,785,0.52,0,1.0,19.186481,73.068932
3,0.2,1150,1.4,1,0.0,19.27654735,72.95215514
1,0.2,685,0.42,1,0.0,18.977929,72.826979
1,0.2,680,0.47,0,1.0,19.168264,72.88184
1,0.2,653,0.42,1,0.0,18.96904755,72.82118225
1,0.2,675,0.42,1,0.0,19.24848858,72.86846471
2,0.2,1056,2.3,0,1.0,19.0251192,72.8794936
4,0.2,3600,3.5,0,0.5,19.283367,72.955478
2,0.2,900,2.7,1,0.5,19.1340762,72.8250671
3,0.2,2150,2.7,1,0.5,18.96904755,72.82118225
2,0.2,1000,2.55,1,0.5,19.1102014,72.8423579
2,0.2,1000,2.43,1,0.5,19.11212158,72.86767578
3,0.2,1500,4.5,1,0.5,19.151434,72.829929
2,0.2,1061,0.38,1,0.5,19.017975,72.829721
1,0.2,465,0.26,1,0.5,19.0778864,72.9062518
1,0.2,450,0.81,0,1.0,19.1547241,72.8847045
1,0.2,690,0.3,1,0.0,19.4405707,72.8239968
2,0.2,930,0.39,1,1.0,19.4405707,72.8239968
2,0.2,930,0.4,1,0.0,19.4405707,72.8239968
2,0.2,710,0.55,1,0.0,19.4716468,72.8081514
1,0.2,690,0.28,1,1.0,19.456915,72.825644
1,0.2,690,0.38,1,1.0,19.441738,72.809244
2,0.2,910,0.48,1,1.0,19.456915,72.825644
2,0.2,1070,0.75,1,0.5,19.2571676,73.1389505
2,0.2,1065,1.3,1,0.5,18.96904755,72.82118225
2,0.2,1065,1.3,1,0.5,18.96904755,72.82118225
2,0.2,1065,1.3,1,0.5,18.96904755,72.82118225
1,0.2,539,0.295,0,1.0,18.96904755,72.82118225
3,0.2,1450,3.25,1,0.5,19.1428414,72.8243432
4,0.2,2579,4.5,0,0.5,18.96904755,72.82118225
4,0.2,1980,0.95,1,0.0,19.2058477,73.0952933
4,0.2,2200,2.26,1,0.5,19.2281973,72.9670735
2,0.2,1000,1.65,1,0.5,19.2605332,72.9836786
3,0.2,1650,2.65,1,0.5,18.96904755,72.82118225
3,0.2,1650,2.65,1,0.5,18.96904755,72.82118225
2,0.2,1250,1.25,1,0.5,18.96904755,72.82118225
2,0.2,1065,1.25,1,0.5,19.2281973,72.9670735
1,0.2,630,0.33,0,1.0,18.96904755,72.82118225
2,0.2,1250,2.65,1,0.5,19.11212158,72.86767578
3,0.2,1540,4.52,1,0.0,19.059129,72.849576
3,0.2,1490,7.5,1,1.0,18.9989953,72.8226507
5,0.2,3145,19.9,1,1.0,18.9989953,72.8226507
3,0.2,1177,5.85,1,1.0,19.00146484,72.81606293
2,0.2,920,4.6,1,1.0,19.00146484,72.81606293
3,0.2,1348,6.55,1,0.0,19.0720825,72.8645019
4,0.2,1600,7.25,1,0.0,19.0720825,72.8645019
3,0.2,2499,6.6,1,1.0,18.99804347,72.83035062
4,0.2,3162,10.5,1,1.0,18.99804347,72.83035062
2,0.2,612,1.1,1,1.0,17.43490824,78.445169
3,0.2,1050,2.9,1,1.0,19.2059803,72.86605835
3,0.2,1000,1.65,1,0.0,19.20657709,72.9602632
1,0.2,480,0.75,1,1.0,18.96904755,72.82118225
4,0.2,1715,3.0,1,0.0,19.2064819,72.9581298
4,0.2,2200,4.95,1,1.0,19.2510986,72.9830932
1,0.2,461,0.79,1,1.0,19.2429667,72.8571751
4,0.2,1650,5.45,1,1.0,19.1790246,72.8341643
1,0.2,428,0.98,1,1.0,19.2059803,72.86605835
1,0.2,460,1.75,1,0.0,19.1699,72.844256
4,0.2,1565,7.5,1,1.0,18.99568972,72.82613779
4,0.2,2711,17.45,1,1.0,19.09476662,72.83925629
3,0.2,1200,3.65,1,1.0,19.214479,72.8685428
1,0.2,650,0.87,1,0.0,19.12148285,72.93805695
2,0.2,762,3.5,1,1.0,19.01798058,72.84476471
4,0.2,2340,8.5,1,0.0,19.048314,72.905917
1,0.2,620,0.94,1,1.0,19.04878044,72.90586853
2,0.2,918,1.43,1,1.0,19.04878044,72.90586853
2,0.2,1050,1.61,1,1.0,19.06857385,72.90373655
3,0.2,1041,2.3,1,1.0,19.06857385,72.90373655
2,0.2,810,1.7,1,0.0,18.96904755,72.82118225
1,0.2,438,0.99,1,1.0,19.04878044,72.90586853
3,0.2,1350,3.05,1,1.0,19.05105209,72.91764832
2,0.2,738,1.78,1,1.0,19.0418603,72.8987834
3,0.2,1350,2.85,1,0.0,18.96904755,72.82118225
1,0.2,440,0.63,1,1.0,19.0574987,72.9007208
1,0.0,630,0.82,1,1.0,18.96904755,72.82118225
2,0.2,820,1.63,1,0.0,19.12924194,73.0013504
3,0.2,1880,2.3,1,0.0,19.1165117,72.9975227
2,0.2,800,1.4,1,0.0,19.1103243,73.0060496
3,0.2,1135,1.8,1,0.0,19.1103243,73.0060496
2,0.2,758,0.88,1,0.0,19.2818141,72.8736396
3,0.2,1320,5.1,1,0.0,19.04878044,72.90586853
4,0.2,1840,5.6,1,0.0,19.04878044,72.90586853
3,0.2,2013,10.9,1,1.0,18.9956502,72.8408619
2,0.2,900,2.9,1,1.0,19.0038941,72.8511518
2,0.2,900,3.25,1,1.0,19.002956,72.84993
3,0.2,1600,4.8,1,1.0,19.002956,72.84993
2,0.2,900,3.58,1,1.0,18.98767,72.83012
3,0.2,1100,5.49,1,1.0,18.98767,72.83012
3,0.2,1200,5.9,1,0.0,18.98767,72.83012
4,0.2,1600,8.5,1,1.0,18.98767,72.83012
3,0.2,1500,4.5,1,1.0,18.98767,72.83012
3,0.2,1615,3.85,1,0.0,19.002546,72.849459
2,0.2,1380,2.7,1,0.0,19.002546,72.849459
2,0.2,750,1.75,1,0.0,19.17482185,72.94217682
1,0.2,425,0.95,1,1.0,19.2059803,72.86605835
2,0.2,620,1.32,1,1.0,19.2059803,72.86605835
1,0.2,500,0.65,1,0.0,19.2818141,72.8736396
3,0.2,1123,4.0,1,0.0,19.0665283,72.8519287
4,0.2,1580,5.0,1,0.0,19.1201232,72.8986463
2,0.2,696,1.85,1,1.0,19.04208946,72.86448669
2,0.2,864,2.75,1,0.0,19.11212158,72.86767578
2,0.2,950,3.9,1,1.0,19.04208946,72.86448669
2,0.2,671,1.8,1,1.0,19.12381554,72.91261292
3,0.2,1091,5.0,1,0.0,19.11212158,72.86767578
4,0.2,1660,6.9,1,0.0,19.11212158,72.86767578
2,0.2,850,2.8,1,0.0,19.10569809,72.94223466
2,0.2,767,2.95,1,1.0,19.098987,72.919518
3,0.2,1092,4.25,1,1.0,19.098987,72.919518
2,0.2,699,1.95,1,0.0,19.1436767,72.8204956
2,0.2,1100,1.69,1,0.0,19.2803185,72.8685027
2,0.2,1125,1.7,1,1.0,19.2149608,72.8662489
1,0.2,654,1.1,1,1.0,19.12999916,72.94000244
3,0.2,1250,2.95,1,0.0,18.96904755,72.82118225
3,0.2,1600,6.4,1,0.0,19.06111908,72.8470459
3,0.2,1500,2.1,1,1.0,19.12999916,72.94000244
3,0.2,1560,2.25,1,0.0,19.228917,72.971693
4,0.2,1620,5.0,1,1.0,19.2260987,72.8670955
2,0.2,998,1.6,1,0.0,18.96904755,72.82118225
3,0.2,1480,5.8,1,0.0,19.076541,72.829408
3,0.2,1120,2.65,1,0.0,19.1145997,72.8999502
3,0.2,1380,3.18,1,0.0,19.2101384,72.8693236
4,0.2,1650,9.0,1,0.0,19.057202,72.850535
3,0.2,1200,3.2,1,0.0,19.173729,72.873923
4,0.2,2300,9.5,1,0.0,19.151625,72.832998
5,0.2,4600,17.75,1,0.0,19.151625,72.832998
4,0.2,2067,7.6,1,0.0,19.0197675,72.8468522
3,0.2,1074,2.4,1,1.0,19.18024063,72.85900116
3,0.2,1000,3.25,1,1.0,19.1137959,72.9000392
2,0.2,790,2.5,1,0.0,19.2059803,72.86605835
3,0.2,1091,3.4,1,1.0,19.2059803,72.86605835
4,0.2,1700,6.8,1,1.0,19.1345214,72.8278808
2,0.2,791,1.45,1,0.0,19.2128908,72.8182652
1,0.2,508,1.15,1,1.0,19.1088537,72.8848413
3,0.2,1150,2.98,1,0.0,19.11212158,72.86767578
2,0.2,744,2.0,1,1.0,19.14750481,72.84277344
3,0.2,1200,2.9,1,1.0,19.14750481,72.84277344
3,0.2,896,2.58,1,1.0,19.16105675,72.83509185
2,0.2,579,1.75,1,1.0,19.16105675,72.83509185
2,0.2,890,2.0,1,0.0,19.058418,72.895391
2,0.2,1190,2.45,1,0.0,19.214479,72.8685428
2,0.2,885,1.5,1,0.0,19.1680908,72.9418945
2,0.2,885,1.5,1,0.0,19.1680908,72.9418945
3,0.2,1250,2.5,1,1.0,19.214348,72.8520177
3,0.2,1128,2.7,1,0.0,19.1174647,72.9091113
2,0.2,938,1.6,1,0.0,19.1174647,72.9091113
3,0.2,1540,3.35,1,0.0,19.1143579,72.9005866
2,0.2,560,1.98,1,0.0,19.1143579,72.9005866
3,0.2,1050,2.95,1,0.0,19.1546379,72.8552741
2,0.2,624,0.95,1,1.0,19.2516418,72.8684254
2,0.2,750,1.8,1,1.0,19.258926,72.855103
3,0.2,1506,9.2,1,0.0,19.0519707,72.8259572
2,0.2,900,1.8,1,0.0,19.1530761,72.828125
3,0.2,1600,3.75,1,0.0,19.11212158,72.86767578
4,0.2,2745,8.5,1,0.0,19.11212158,72.86767578
2,0.2,670,1.75,1,1.0,19.12381554,72.91261292
2,0.2,798,1.89,1,0.0,19.12381554,72.91261292
2,0.2,700,1.72,1,0.0,19.1048084,72.9000267
3,0.2,1250,3.0,1,0.0,19.1061032,72.8995328
2,0.2,800,1.74,1,0.0,19.1135122,72.8969893
3,0.2,1800,2.58,1,0.0,19.1135122,72.8969893
2,0.2,670,1.61,1,0.0,18.23600006,-77.36399841
2,0.2,1150,2.2,1,0.0,19.04208946,72.86448669
2,0.2,733,2.75,1,0.0,19.0758397,72.8631127
3,0.2,1142,3.6,1,0.0,19.0758397,72.8631127
2,0.2,880,5.25,1,0.0,19.0863017,72.8384445
3,0.2,1475,7.95,1,1.0,19.0863017,72.8384445
3,0.2,1153,5.75,1,1.0,19.0784912,72.8400878
2,0.2,982,1.89,1,1.0,19.069581,72.876558
3,0.2,1700,3.5,1,1.0,19.069581,72.876558
2,0.2,1065,2.6,1,0.0,19.059129,72.849576
3,0.2,945,2.2,1,0.0,19.100824,72.915184
3,0.2,1540,4.52,1,0.0,19.059129,72.849576
3,0.2,1490,7.5,1,1.0,18.9989953,72.8226507
5,0.2,3145,19.9,1,1.0,18.9989953,72.8226507
3,0.2,1177,5.85,1,1.0,19.00146484,72.81606293
2,0.2,920,4.6,1,1.0,19.00146484,72.81606293
3,0.2,1348,6.55,1,0.0,19.0720825,72.8645019
4,0.2,1600,7.25,1,0.0,19.0720825,72.8645019
3,0.2,2499,6.6,1,1.0,18.99804347,72.83035062
4,0.2,3162,10.5,1,1.0,18.99804347,72.83035062
2,0.2,612,1.1,1,1.0,17.43490824,78.445169
3,0.2,1050,2.9,1,1.0,19.2059803,72.86605835
3,0.2,1000,1.65,1,0.0,19.20657709,72.9602632
1,0.2,480,0.75,1,1.0,18.96904755,72.82118225
4,0.2,1715,3.0,1,0.0,19.2064819,72.9581298
4,0.2,2200,4.95,1,1.0,19.2510986,72.9830932
1,0.2,461,0.79,1,1.0,19.2429667,72.8571751
4,0.2,1650,5.45,1,1.0,19.1790246,72.8341643
1,0.2,428,0.98,1,1.0,19.2059803,72.86605835
1,0.2,460,1.75,1,0.0,19.1699,72.844256
2,0.2,998,1.6,1,0.0,18.96904755,72.82118225
3,0.2,1480,5.8,1,0.0,19.076541,72.829408
3,0.2,1120,2.65,1,0.0,19.1145997,72.8999502
3,0.2,1380,3.18,1,0.0,19.2101384,72.8693236
3,0.2,1380,3.18,1,0.0,19.2101384,72.8693236
3,0.2,1120,2.5,1,0.0,19.17482185,72.94217682
2,0.2,801,2.1,1,0.0,19.17482185,72.94217682
4,0.2,2700,5.45,1,0.0,19.169379,72.8661017
4,0.2,2140,5.4,1,0.0,19.169379,72.8661017
2,0.2,585,1.25,1,0.0,19.184659,72.856525
3,0.2,1080,4.75,1,1.0,19.1345214,72.8278808
2,0.2,880,1.75,1,1.0,19.1088537,72.8848413
3,0.2,1062,2.2,1,0.0,19.16180611,72.85758972
2,0.2,769,1.6,1,1.0,19.16180611,72.85758972
3,0.2,904,2.3,1,1.0,18.9902374,72.82307497
3,0.2,1250,3.11,1,0.0,19.1790626,72.8329493
1,0.2,444,0.69,1,1.0,19.2054238,72.8238587
2,0.2,930,1.0,1,0.0,19.2054238,72.8238587
3,0.2,1240,2.66,1,0.0,19.096385,72.91713
4,0.2,2420,7.25,1,0.0,19.0090942,72.8488769
4,0.2,2140,5.4,1,0.0,19.169379,72.8661017
2,0.2,585,1.25,1,0.0,19.184659,72.856525
3,0.2,1080,4.75,1,1.0,19.1345214,72.8278808
2,0.2,880,1.75,1,1.0,19.1088537,72.8848413
3,0.2,1062,2.2,1,0.0,19.16180611,72.85758972
2,0.2,769,1.6,1,1.0,19.16180611,72.85758972
3,0.2,904,2.3,1,1.0,18.9902374,72.82307497
3,0.2,1250,3.11,1,0.0,19.1790626,72.8329493
1,0.2,444,0.69,1,1.0,19.2054238,72.8238587
2,0.2,930,1.0,1,0.0,19.2054238,72.8238587
3,0.2,1240,2.66,1,0.0,19.096385,72.91713
4,0.2,2420,7.25,1,0.0,19.0090942,72.8488769
3,0.2,1670,4.05,1,0.0,18.99568972,72.82613779
3,0.2,1680,6.5,1,0.0,19.09476662,72.83925629
3,0.2,1250,2.7,1,0.0,19.058418,72.895391
2,0.2,890,2.0,1,0.0,19.058418,72.895391
